Date,Open,High,Low,Close
2016-04-06,24978.86,25000.65,24834.16,24900.63
2016-04-07,24998.79,25013.13,24647.48,24685.42
2016-04-08,24665.8,24736.03,24608.51,24673.84
2016-04-11,24789.4,25049.92,24523.2,25022.16
2016-04-12,25056.47,25180.02,24996.44,25145.59
2016-04-13,25358.42,25671.5,25358.42,25626.75
2016-04-18,25833.16,25870.03,25634.12,25816.36
2016-04-20,25942.34,25956.34,25716.81,25844.18
2016-04-21,25979.68,26080.07,25783.12,25880.38
2016-04-22,25892.49,25922.02,25771.88,25838.14
2016-04-25,25891.03,25891.03,25585.93,25678.93
2016-04-26,25604.92,26055,25549.05,26007.3
2016-04-27,25956.42,26092.93,25885.24,26064.12
2016-04-28,26078.28,26100.54,25561.17,25603.1
2016-04-29,25612.91,25755.43,25424.03,25606.62
2016-05-02,25565.44,25565.44,25341.14,25436.97
2016-05-03,25500.14,25705.96,25192.94,25229.7
2016-05-04,25210.87,25245.7,25061.04,25101.73
2016-05-05,25187.66,25394.1,25162.94,25262.21
2016-05-06,25223.67,25260.48,25057.93,25228.5
2016-05-09,25321.83,25709.68,25302.86,25688.86
2016-05-10,25682.98,25809.93,25614.24,25772.53
2016-05-11,25548.97,25762.49,25409.24,25597.02
2016-05-12,25684.6,25827.03,25620.27,25790.22
2016-05-13,25739.94,25743.69,25400.27,25489.57
2016-05-16,25528.8,25688.46,25351.62,25653.23
2016-05-17,25756.14,25927.31,25733.76,25773.61
2016-05-18,25671.48,25747,25503.4,25704.61
2016-05-19,25713.84,25714.56,25351.99,25399.72
2016-05-20,25428.42,25506.06,25251.9,25301.9
2016-05-23,25447.72,25519.26,25207.78,25230.36
2016-05-24,25256.97,25340.47,25181.47,25305.47
2016-05-25,25432.1,25897.87,25430.59,25881.17
2016-05-26,26008.25,26398.94,25941.51,26366.68
2016-05-27,26415.93,26677.43,26405.28,26653.6
2016-05-30,26694.75,26794.96,26623.33,26725.6
2016-05-31,26817.75,26837.2,26561.58,26667.96
2016-06-01,26684.46,26857.25,26671.86,26713.93
2016-06-02,26694.28,26885.16,26641.02,26843.14
2016-06-03,26919.23,27008.14,26792.07,26843.03
2016-06-06,26897.84,26901.42,26729.54,26777.45
2016-06-07,26833.54,27082.63,26829.53,27009.67
2016-06-08,27085.24,27105.41,26973.71,27020.66
2016-06-09,26994.48,26994.91,26692.35,26763.46
2016-06-10,26742.26,26972.06,26620.5,26635.75
2016-06-13,26468.27,26468.27,26262.27,26396.77
2016-06-14,26482.5,26485.45,26264.81,26395.71
2016-06-15,26500.79,26752.59,26446.59,26726.34
2016-06-16,26686.03,26686.03,26314.91,26525.46
2016-06-17,26653.85,26730.55,26538.51,26625.91
2016-06-20,26497.11,26885.49,26447.88,26866.92
2016-06-21,26907.42,26925.64,26754.6,26812.78
2016-06-22,26791.68,26887.29,26617.45,26765.65
2016-06-23,26753.2,27060.98,26736.52,27002.22
2016-06-24,26367.48,26435.85,25911.33,26397.71
2016-06-27,26347.81,26493.51,26262.72,26402.96
2016-06-28,26410.66,26583.33,26378.46,26524.55
2016-06-29,26627.15,26776.17,26606.31,26740.39
2016-06-30,26926.17,27069.23,26872.59,26999.72
2016-07-01,27064.33,27243.36,27061.4,27144.91
2016-07-04,27314.44,27385.66,27251.06,27278.76
2016-07-05,27340.72,27348.66,27127.3,27166.87
2016-07-07,27209.97,27288.22,27146.95,27201.49
2016-07-08,27292.2,27294.82,27034.14,27126.9
2016-07-11,27358.23,27647.48,27358.23,27626.69
2016-07-12,27667.81,27828.74,27667.81,27808.14
2016-07-13,27912.14,27928.76,27752.14,27815.18
2016-07-14,27857.8,27967.77,27763.15,27942.11
2016-07-15,27966.14,28048.7,27735.87,27836.5
2016-07-18,27920.66,28013.5,27697.69,27746.66
2016-07-19,27790.05,27826.69,27637.98,27787.62
2016-07-20,27775.7,27935.18,27759.71,27915.89
2016-07-21,27980.07,27988.76,27687.54,27710.52
2016-07-22,27721.72,27832.45,27646.21,27803.24
2016-07-25,27753.96,28110.37,27736.51,28095.34
2016-07-26,28121.37,28149.53,27927.13,27976.52
2016-07-27,27976.14,28210.88,27899.93,28024.33
2016-07-28,28108.78,28240.2,28064.9,28208.62
2016-07-29,28232.87,28233.47,28037.87,28051.86
2016-08-01,28083.08,28284.85,27873.53,28003.12
2016-08-02,28069.12,28175.22,27943.91,27981.71
2016-08-03,28008.52,28015.43,27647.14,27697.51
2016-08-04,27899.88,27921.91,27627.97,27714.37
2016-08-05,27810.55,28110.37,27795.74,28078.35
2016-08-08,28181.92,28226.38,28128.06,28182.57
2016-08-09,28289.22,28289.96,27956.77,28085.16
2016-08-10,28133.36,28143.28,27736.62,27774.88
2016-08-11,27805.94,27902.39,27697.33,27859.6
2016-08-12,27919.95,28203.27,27900.91,28152.4
2016-08-16,28190.04,28199.1,27942.65,28064.61
2016-08-17,28061.79,28174.3,27960.14,28005.37
2016-08-18,28077.64,28214.17,28077,28123.44
2016-08-19,28167.66,28212.3,28026.12,28077
2016-08-22,28088.07,28143.28,27918.05,27985.54
2016-08-23,28012.56,28028.98,27854.43,27990.21
2016-08-24,28065.25,28108.39,27959.87,28059.94
2016-08-25,28103.6,28154.21,27803.24,27835.91
2016-08-26,27882.75,27935.88,27696.99,27782.25
2016-08-29,27827.26,27952.85,27698.71,27902.66
2016-08-30,28012.46,28478.02,28010.66,28343.01
2016-08-31,28372.25,28532.25,28363.1,28452.17
2016-09-01,28459.09,28548.85,28386.61,28423.48
2016-09-02,28498.72,28581.58,28427.63,28532.11
2016-09-06,28631.27,29013.4,28631.27,28978.02
2016-09-07,29035.67,29067.84,28911.31,28926.36
2016-09-08,28929.46,29077.28,28854.56,29045.28
2016-09-09,29062.9,29062.9,28755.08,28797.25
2016-09-12,28481.09,28481.11,28251.31,28353.54
2016-09-14,28345.49,28416.41,28259.38,28372.23
2016-09-15,28398.33,28454.02,28311.11,28412.89
2016-09-16,28520.3,28778.64,28494.59,28599.03
2016-09-19,28626.6,28714.77,28552.55,28634.5
2016-09-20,28690.66,28698.81,28480.53,28523.2
2016-09-21,28554.38,28689.36,28462.33,28507.42
2016-09-22,28766.94,28871.92,28693.07,28773.13
2016-09-23,28810.32,28825.09,28627.38,28668.22
2016-09-26,28630.92,28630.92,28272.03,28294.28
2016-09-27,28373.02,28432.74,28179.34,28223.7
2016-09-28,28198.88,28378.56,28198.3,28292.81
2016-09-29,28423.14,28475.57,27719.92,27827.53
2016-09-30,27807.82,27955.21,27716.78,27865.96
2016-10-03,27997.29,28273.02,27919.89,28243.29
2016-10-04,28377.64,28404.7,28242.25,28334.55
2016-10-05,28425.74,28477.65,28188.9,28220.98
2016-10-06,28298.35,28328.56,28031.22,28106.21
2016-10-07,28129.22,28155.68,27964.91,28061.14
2016-10-10,28144.28,28216.64,28068.32,28082.34
2016-10-13,28042.62,28042.62,27563.84,27643.11
2016-10-14,27712.22,27763.54,27548.18,27673.6
2016-10-17,27776.14,27803.21,27488.3,27529.97
2016-10-18,27656.89,28064.39,27652.76,28050.88
2016-10-19,28112.36,28131.07,27926.17,27984.37
2016-10-20,28031.57,28212.5,28031.57,28129.84
2016-10-21,28163.41,28163.41,27957.92,28077.18
2016-10-24,28156.59,28256.65,28075.95,28179.08
2016-10-25,28159.09,28211.41,28013.69,28091.42
2016-10-26,28050.55,28050.55,27759.56,27836.51
2016-10-27,27808.63,27958.13,27665.6,27915.9
2016-10-28,27983.14,28000.14,27789.84,27941.51
2016-10-30,28066.32,28095.71,27890.14,27930.21
2016-11-01,27966.18,28029.8,27845.63,27876.61
2016-11-02,27679.32,27679.32,27500.81,27527.22
2016-11-03,27518.06,27600.74,27399.26,27430.28
2016-11-04,27465.55,27498.91,27193.61,27274.15
2016-11-07,27552.27,27591.15,27398.72,27458.99
2016-11-08,27537.26,27646.84,27406.76,27591.14
2016-11-09,26251.38,27397.38,25902.45,27252.53
2016-11-10,27605.05,27743.46,27457.05,27517.68
2016-11-11,27344.85,27344.85,26777.18,26818.82
2016-11-15,26809.61,26809.61,26253.63,26304.63
2016-11-16,26508.94,26621.4,26239.21,26298.69
2016-11-17,26304.9,26449.87,26155.4,26227.62
2016-11-18,26270.2,26349.02,26106.78,26150.24
2016-11-21,26246.7,26270.28,25717.93,25765.14
2016-11-22,25928.16,26039.7,25765.51,25960.78
2016-11-23,26101.33,26130.49,25877.16,26051.81
2016-11-24,26049.14,26049.14,25810.97,25860.17
2016-11-25,25953.24,26343.95,25874.45,26316.34
2016-11-28,26303.52,26413.99,26183.22,26350.17
2016-11-29,26408.62,26587.07,26354.66,26394.01
2016-11-30,26441.02,26680.55,26395.5,26652.81
2016-12-01,26756.66,26769.32,26540.82,26559.92
2016-12-02,26437.37,26463.06,26182.93,26230.66
2016-12-05,26253.48,26390.8,26125.35,26349.1
2016-12-06,26403.62,26502.43,26356.02,26392.76
2016-12-07,26456.21,26540.83,26164.82,26236.87
2016-12-08,26366.52,26733.87,26357.35,26694.28
2016-12-09,26787.14,26803.76,26707.81,26747.18
2016-12-12,26725.31,26725.31,26468.59,26515.24
2016-12-13,26607.65,26724.97,26494.23,26697.82
2016-12-14,26707.91,26736.34,26547.05,26602.84
2016-12-15,26497.71,26737.86,26407.58,26519.07
2016-12-16,26548.67,26594.55,26455.21,26489.56
2016-12-19,26505.66,26505.66,26340.38,26374.7
2016-12-20,26374.59,26435.56,26241.43,26307.98
2016-12-21,26368.88,26396,26213.51,26242.38
2016-12-22,26224.07,26248.45,25940.14,25979.6
2016-12-23,25959.99,26143.19,25872.38,26040.7
2016-12-26,25992.41,26008.57,25753.74,25807.1
2016-12-27,25815.43,26249.03,25803.19,26213.44
2016-12-28,26243.19,26415.05,26191.72,26210.68
2016-12-29,26429.41,26429.63,26166.67,26366.15
2016-12-30,26441.51,26678.6,26406.53,26626.46
2017-01-02,26711.15,26720.98,26447.06,26595.45
2017-01-03,26616.92,26724.4,26488.37,26643.24
2017-01-04,26677.22,26723.37,26606.06,26633.13
2017-01-05,26738.42,26917.21,26738.42,26878.24
2017-01-06,26929.69,27009.61,26733.33,26759.23
2017-01-09,26860.81,26860.88,26701.18,26726.55
2017-01-10,26811.63,26914.95,26804.17,26899.56
2017-01-11,26978.44,27174.87,26978.44,27140.41
2017-01-12,27171.66,27278.93,27166.69,27247.16
2017-01-13,27378.01,27459.75,27143.07,27238.06
2017-01-16,27238.35,27335.08,27172.68,27288.17
2017-01-17,27331.82,27381.43,27179.19,27235.66
2017-01-18,27261.76,27422.67,27217.65,27257.64
2017-01-19,27253.34,27348.19,27219.89,27308.6
2017-01-20,27232.69,27264.41,27009.81,27034.5
2017-01-23,26990.93,27167.79,26963.58,27117.34
2017-01-24,27170.88,27393.35,27140.85,27375.58
2017-01-25,27462.83,27736.83,27439.68,27708.14
2017-01-27,27761.03,27980.39,27759.48,27882.46
2017-01-30,27866.8,27947.37,27813.32,27849.56
2017-01-31,27867.92,27867.92,27624.54,27655.96
2017-02-01,27669.08,28159.54,27590.1,28141.64
2017-02-02,28167.83,28299.92,28070.81,28226.61
2017-02-03,28270.67,28280.58,28127.18,28240.52
2017-02-06,28340.39,28487.28,28340.39,28439.28
2017-02-07,28443.23,28483.41,28239.12,28335.16
2017-02-08,28386.08,28391.64,28149.08,28289.92
2017-02-09,28349.22,28469.48,28152.18,28329.7
2017-02-10,28367.17,28456.18,28286.8,28334.25
2017-02-13,28450.42,28458.8,28197.38,28351.62
2017-02-14,28386.12,28393.42,28263.45,28339.31
2017-02-15,28270.11,28382.32,28102.23,28155.56
2017-02-16,28223.85,28327.84,28146.19,28301.27
2017-02-17,28670.43,28726.26,28410.91,28468.75
2017-02-20,28481.91,28696.53,28419.27,28661.58
2017-02-21,28716.7,28801,28597.33,28761.59
2017-02-22,28822.4,28963.52,28789.3,28864.71
2017-02-23,28927.67,29065.31,28860.46,28892.97
2017-02-27,28910.5,28961.83,28791.19,28812.88
2017-02-28,28825.19,28876.54,28721.12,28743.32
2017-03-01,28849.04,29029.17,28824.17,28984.49
2017-03-02,29117.38,29145.62,28784.31,28839.79
2017-03-03,28827.5,28860.13,28716.21,28832.45
2017-03-06,28859.21,29070.2,28856.12,29048.19
2017-03-07,29092.16,29098.17,28957.68,28999.56
2017-03-08,29021.06,29022.32,28815.48,28901.94
2017-03-09,28909.7,28986.72,28815.02,28929.13
2017-03-10,29006,29076.63,28851.04,28946.23
2017-03-14,29437.23,29561.93,29356.05,29442.63
2017-03-15,29452.86,29500.08,29358.91,29398.11
2017-03-16,29482.83,29614.79,29482.83,29585.85
2017-03-17,29755.74,29824.62,29601.86,29648.99
2017-03-20,29653.54,29699.48,29482.4,29518.74
2017-03-21,29525.88,29585.05,29380.14,29485.45
2017-03-22,29341.41,29341.41,29137.48,29167.68
2017-03-23,29201.01,29373.79,29198.08,29332.16
2017-03-24,29350.6,29539.85,29350.17,29421.4
2017-03-27,29395.68,29420.7,29163.54,29237.15
2017-03-28,29301.22,29442.18,29301.22,29409.52
2017-03-29,29463.01,29554.39,29439.42,29531.43
2017-03-30,29538.03,29684.54,29521.65,29647.42
2017-03-31,29633.91,29687.64,29552.61,29620.5
2017-04-03,29737.73,29926.94,29705.72,29910.22
2017-04-05,29996.03,30007.48,29817.69,29974.24
2017-04-06,29946.89,29954.25,29817.59,29927.34
2017-04-07,29850.71,29886.12,29668.45,29706.61
2017-04-10,29752.62,29831.32,29553.04,29575.74
2017-04-11,29630.06,29804.51,29570.58,29788.35
2017-04-12,29838.82,29838.82,29549.74,29643.48
2017-04-13,29637.12,29660.48,29442.26,29461.45
2017-04-17,29470.27,29494.08,29363.28,29413.66
2017-04-18,29487.78,29701.19,29286.38,29319.1
2017-04-19,29369.9,29388.25,29241.48,29336.57
2017-04-20,29358.59,29453.06,29341.68,29422.39
2017-04-21,29575.66,29584.34,29259.42,29365.3
2017-04-24,29407.68,29681.33,29392.99,29655.84
2017-04-25,29825.14,29961.82,29780.84,29943.24
2017-04-26,30030.2,30167.09,29968.57,30133.35
2017-04-27,30141.39,30184.22,29973.4,30029.74
2017-04-28,30064.6,30067.64,29848.21,29918.4
2017-05-02,30021.49,30069.24,29804.12,29921.18
2017-05-03,29984.95,30020.59,29846.57,29894.8
2017-05-04,30069.72,30169.95,30007.4,30126.21
2017-05-05,30142.14,30176.55,29823.6,29858.8
2017-05-08,29915.12,30016.04,29877.41,29926.15
2017-05-09,29977.5,30017.82,29911.44,29933.25
2017-05-10,29988.78,30271.6,29987.44,30248.17
2017-05-11,30309.71,30366.43,30207.11,30250.98
2017-05-12,30285.61,30299.74,30111.45,30188.15
2017-05-15,30287.37,30357.96,30273.62,30322.12
2017-05-16,30391.48,30591.55,30363.37,30582.6
2017-05-17,30616.53,30692.45,30519.14,30658.77
2017-05-18,30466.82,30575.83,30393.72,30434.79
2017-05-19,30539.65,30712.35,30338.52,30464.92
2017-05-22,30638.88,30712.15,30516.87,30570.97
2017-05-23,30553.89,30610.64,30316.92,30365.25
2017-05-24,30446.77,30534.15,30247.6,30301.64
2017-05-25,30374.81,30793.43,30352.26,30750.03
2017-05-26,30765.77,31074.07,30745.57,31028.21
2017-05-29,30944.38,31214.39,30869.9,31109.28
2017-05-30,31111.73,31220.38,31064.04,31159.4
2017-05-31,31222.51,31255.28,31107.48,31145.8
2017-06-01,31117.09,31213.12,31062.02,31137.59
2017-06-02,31205.37,31332.56,31190.4,31273.29
2017-06-05,31274.74,31355.42,31198.22,31309.49
2017-06-06,31420.85,31430.32,31172.55,31190.56
2017-06-07,31252.71,31346.99,31172.98,31271.28
2017-06-08,31316.91,31354.51,31193.77,31213.36
2017-06-09,31196.86,31289.99,31087.28,31262.06
2017-06-12,31225.43,31225.43,31044.28,31095.7
2017-06-13,31091.1,31260.77,31062.34,31103.49
2017-06-14,31147.69,31190.36,31054.94,31155.91
2017-06-15,31222.89,31229.44,31026.48,31075.73
2017-06-16,31160.47,31182.73,31017.18,31056.4
2017-06-19,31168.98,31362.15,31163.35,31311.57
2017-06-20,31392.53,31392.53,31261.49,31297.53
2017-06-21,31302.18,31336.44,31193.61,31283.64
2017-06-22,31351.53,31522.87,31255.63,31290.74
2017-06-23,31352.57,31365.39,31110.39,31138.21
2017-06-27,31194.68,31294.96,30847.08,30958.25
2017-06-28,30988.87,31000.48,30798.7,30834.32
2017-06-29,30910.97,31097.92,30794.61,30857.52
2017-06-30,30824.97,30965.45,30680.66,30921.61
2017-07-03,31156.04,31258.33,31017.11,31221.62
2017-07-04,31331.21,31353.46,31166.37,31209.79
2017-07-05,31272.72,31284.64,31177.78,31245.56
2017-07-06,31298.42,31460.7,31264.86,31369.34
2017-07-07,31373.52,31426.29,31286.62,31360.63
2017-07-10,31510.62,31768.39,31471.41,31715.64
2017-07-11,31789.5,31885.11,31718.48,31747.09
2017-07-12,31813.24,31865.69,31731.43,31804.82
2017-07-13,31896.23,32091.52,31892.63,32037.38
2017-07-14,32099.93,32109.75,31897.87,32020.75
2017-07-17,32053.98,32131.92,32037.21,32074.78
2017-07-18,31775.54,31911.61,31626.44,31710.99
2017-07-19,31882.8,31978.89,31793.72,31955.35
2017-07-20,32033.82,32057.12,31859.5,31904.4
2017-07-21,32035.88,32062.23,31808.93,32028.89
2017-07-24,32100.22,32320.86,32058.33,32245.87
2017-07-25,32350.71,32374.3,32196.86,32228.27
2017-07-26,32255.99,32413.63,32226.08,32382.46
2017-07-27,32519.44,32672.66,32325.33,32383.3
2017-07-28,32381.36,32381.36,32104.66,32309.88
2017-07-31,32412.2,32546.5,32324.45,32514.94
2017-08-01,32579.8,32632.02,32462.25,32575.17
2017-08-02,32641.58,32686.48,32394.89,32476.74
2017-08-03,32502.55,32502.55,32194.58,32237.88
2017-08-04,32191.12,32352.19,32107.99,32325.41
2017-08-07,32377.8,32396.14,32235.82,32273.67
2017-08-08,32341.05,32354.77,31915.2,32014.19
2017-08-09,31926.14,31967.28,31731.91,31797.84
2017-08-10,31750.73,31756.27,31422.8,31531.33
2017-08-11,31355.92,31379.2,31128.02,31213.59
2017-08-14,31299.52,31526.4,31298.9,31449.03
2017-08-16,31566.24,31805.99,31399.35,31770.89
2017-08-17,31919.17,31937.51,31714.1,31795.46
2017-08-18,31729.88,31729.88,31349.13,31524.68
2017-08-21,31609.93,31641.81,31220.53,31258.85
2017-08-22,31393.93,31484.28,31241.5,31291.85
2017-08-23,31407.47,31593.39,31379.25,31568.01
2017-08-24,31673.44,31678.19,31546.05,31596.06
2017-08-28,31756.87,31809.7,31701.67,31750.82
2017-08-29,31724.84,31739.8,31360.81,31388.39
2017-08-30,31534.57,31727.98,31533.02,31646.46
2017-08-31,31685.44,31757.18,31551.85,31730.49
2017-09-01,31769.34,31944.1,31707.27,31892.23
2017-09-04,31932.2,31932.2,31560.32,31702.25
2017-09-05,31755.16,31863.47,31674.23,31809.55
2017-09-06,31713.5,31727.85,31586.53,31661.97
2017-09-07,31738.74,31814.96,31620.44,31662.74
2017-09-08,31694.15,31763.7,31619,31687.52
2017-09-11,31798.31,31952.87,31797.89,31882.16
2017-09-12,32029.15,32172.46,31950.24,32158.66
2017-09-13,32188.95,32348.3,32126.77,32186.41
2017-09-14,32289.26,32328.61,32186.84,32241.93
2017-09-15,32207.63,32356.11,32138.38,32272.61
2017-09-18,32361.37,32508.06,32361.25,32423.76
2017-09-19,32522.44,32524.11,32358.63,32402.37
2017-09-20,32467.1,32499.88,32383.82,32400.51
2017-09-21,32406.42,32462.61,32164.42,32370.04
2017-09-22,32339.5,32342.81,31886.09,31922.44
2017-09-25,31986.4,32016.52,31474.56,31626.63
2017-09-26,31685.81,31693.59,31455.65,31599.76
2017-09-27,31785.24,31797.46,31100.8,31159.81
2017-09-28,31216.36,31340.91,31081.83,31282.48
2017-09-29,31367.25,31523.87,31243.71,31283.72
2017-10-03,31537.81,31615.28,31440.48,31497.38
2017-10-04,31522.17,31752.16,31457.78,31671.71
2017-10-05,31725.85,31772.41,31562.25,31592.03
2017-10-06,31633.34,31844.28,31632.81,31814.22
2017-10-09,31862.2,31935.63,31781.75,31846.89
2017-10-10,31910.82,31994.77,31896.9,31924.41
2017-10-11,31975.59,32098.46,31769.4,31833.99
2017-10-12,31887.47,32209.03,31813.67,32182.22
2017-10-13,32247.74,32508.59,32247.74,32432.69
2017-10-16,32488.23,32687.32,32445.43,32633.64
2017-10-17,32654.41,32699.86,32556.74,32609.16
2017-10-18,32518.56,32670.32,32462.85,32584.35
2017-10-19,32656.75,32663.06,32319.37,32389.96
2017-10-23,32411.86,32614.89,32312.74,32506.72
2017-10-24,32619.26,32670.37,32502.08,32607.34
2017-10-25,32995.28,33117.33,32804.6,33042.5
2017-10-26,33025.17,33196.17,32835.06,33147.13
2017-10-27,33228.32,33286.51,33109.41,33157.22
2017-10-30,33260.1,33340.17,33206.93,33266.16
2017-10-31,33254.93,33294.3,33164.28,33213.13
2017-11-01,33344.23,33651.52,33340.62,33600.27
2017-11-02,33615.84,33657.57,33527,33573.22
2017-11-03,33667.34,33733.71,33531.94,33685.56
2017-11-06,33710.15,33848.42,33582.38,33731.19
2017-11-07,33781.01,33865.95,33341.82,33370.76
2017-11-08,33417.35,33484.7,33157.68,33218.81
2017-11-09,33376.62,33463.8,33111.54,33250.93
2017-11-10,33235.75,33380.42,33108.09,33314.56
2017-11-13,33397.41,33417.3,32999.98,33033.56
2017-11-14,32990.03,33126.55,32907.11,32941.87
2017-11-15,32944.94,32944.94,32683.59,32760.44
2017-11-16,32829.82,33165.15,32829.82,33106.82
2017-11-17,33388.47,33520.82,33278.91,33342.8
2017-11-20,33365.84,33449.53,33288.21,33359.9
2017-11-21,33438.28,33625.05,33437.61,33478.35
2017-11-22,33569.07,33654.53,33465.23,33561.55
2017-11-23,33575.91,33670.19,33468.3,33588.08
2017-11-24,33670,33738.53,33639.98,33679.24
2017-11-27,33640.51,33745.17,33540.46,33724.44
2017-11-28,33726.65,33770.15,33576.65,33618.59
2017-11-29,33664.27,33728.81,33553.12,33602.76
2017-11-30,33542.5,33576.2,33108.72,33149.35
2017-12-01,33247.66,33300.81,32797.78,32832.94
2017-12-04,32968.02,33008.47,32785.76,32869.72
2017-12-05,32814.03,32893.05,32682.52,32802.44
2017-12-06,32798.5,32804.75,32565.16,32597.18
2017-12-07,32615.05,32992.45,32598.12,32949.21
2017-12-08,33034.2,33285.68,33034.2,33250.3
2017-12-11,33317.72,33535.97,33313.17,33455.79
2017-12-12,33426.59,33458.41,33179.75,33227.99
2017-12-13,33229.73,33404.26,32988.82,33053.04
2017-12-14,33114.69,33321.52,32886.93,33246.7
2017-12-15,33456.02,33621.96,33405.82,33462.97
2017-12-18,33364.52,33801.9,32595.63,33601.68
2017-12-19,33732.08,33862.07,33666.62,33836.74
2017-12-20,33928.59,33956.31,33754.94,33777.38
2017-12-21,33826.25,33860.99,33707.8,33756.28
2017-12-22,33768.47,33964.28,33767.73,33940.3
2017-12-26,33980.76,34061.88,33889.75,34010.61
2017-12-27,34087.32,34137.97,33839.51,33911.81
2017-12-28,33928.86,34023.65,33752.03,33848.03
2017-12-29,33889.39,34086.05,33889.39,34056.83
2018-01-01,34059.99,34101.13,33766.15,33812.75
2018-01-02,33913.55,33964.14,33703.37,33812.26
2018-01-03,33929.61,33998.37,33765.43,33793.38
2018-01-04,33912.49,33995.4,33802.13,33969.64
2018-01-05,34021.27,34188.85,34020.84,34153.85
2018-01-08,34216.33,34385.67,34216.33,34352.79
2018-01-09,34431.61,34488.03,34343.41,34443.19
2018-01-10,34538.78,34565.63,34311.63,34433.07
2018-01-11,34471.48,34558.88,34400.61,34503.49
2018-01-12,34578.99,34638.42,34342.16,34592.39
2018-01-15,34687.21,34963.69,34687.21,34843.51
2018-01-16,34877.71,34936.03,34735.55,34771.05
2018-01-17,34753.8,35118.61,34700.82,35081.82
2018-01-18,35366.45,35507.36,35166.44,35260.29
2018-01-19,35339.11,35542.17,35221.16,35511.58
2018-01-22,35613.97,35827.7,35544.68,35798.01
2018-01-23,35868.19,36170.83,35863.98,36139.98
2018-01-24,36161.62,36268.19,36036.51,36161.64
2018-01-25,36208.39,36247.02,35823.35,36050.44
2018-01-29,36106.36,36443.98,36093.36,36283.25
2018-01-30,36277.12,36291.82,35993.41,36033.73
2018-01-31,35951.64,36050.69,35818.41,35965.02
2018-02-01,36048.99,36256.83,35501.74,35906.66
2018-02-02,35707.6,35738.13,35006.41,35066.75
2018-02-05,34718.85,34874.17,34520.8,34757.16
2018-02-06,33753.78,34521.01,33482.81,34195.94
2018-02-07,34563.3,34666.33,34008.42,34082.71
2018-02-08,34208.11,34634.35,34108.76,34413.16
2018-02-09,34002.45,34070.73,33849.65,34005.76
2018-02-12,34203.34,34351.34,34115.12,34300.47
2018-02-14,34436.98,34473.43,34028.68,34155.95
2018-02-15,34207.57,34535.08,34186.01,34297.47
2018-02-16,34411.24,34508.24,33957.33,34010.76
2018-02-19,34053.95,34122.96,33554.37,33774.66
2018-02-20,33913.94,33960.95,33657.89,33703.59
2018-02-21,33813.83,33911.36,33702.5,33844.86
2018-02-22,33817.09,33868.74,33691.42,33819.5
2018-02-23,33832,34167.6,33832,34142.15
2018-02-26,34225.72,34483.39,34225.72,34445.75
2018-02-27,34558.56,34610.79,34314.87,34346.39
2018-02-28,34155.63,34302.74,34076.45,34184.04
2018-03-01,34141.22,34278.63,34015.79,34046.94
2018-03-05,34034.28,34034.28,33653.41,33746.78
2018-03-06,34047.43,34060.13,33209.76,33317.2
2018-03-07,33279.39,33331.21,32991.14,33033.09
2018-03-08,33244.52,33439.97,33037.48,33351.57
2018-03-09,33465.05,33519.49,33256.42,33307.14
2018-03-12,33468.16,33962.48,33468.16,33917.94
2018-03-13,33818.22,34077.32,33722.96,33856.78
2018-03-14,33733.55,33875.15,33580.69,33835.74
2018-03-15,33843.47,33866.28,33637.28,33685.54
2018-03-16,33685.86,33691.32,33119.92,33176
2018-03-19,33268.97,33275.79,32856.54,32923.12
2018-03-20,32876.48,33102.74,32810.86,32996.76
2018-03-21,33090.82,33354.93,33070.53,33136.18
2018-03-22,33206.99,33281.77,32963.31,33006.27
2018-03-23,32650.89,32720.03,32483.84,32596.54
2018-03-26,32536.44,33115.41,32515.17,33066.41
2018-03-27,33172.98,33371.04,33077.13,33174.39
2018-03-28,33098.09,33104.11,32917.66,32968.68
2018-04-02,33030.87,33289.34,32997.88,33255.36
2018-04-03,33197.42,33402.94,33153.83,33370.63
2018-04-04,33437.52,33505.53,32972.56,33019.07
2018-04-05,33289.96,33637.46,33267.86,33596.8
2018-04-06,33608.59,33697.51,33501.37,33626.97
2018-04-09,33653.61,33846.5,33578.91,33788.54
2018-04-10,33880.11,33949.98,33813.3,33880.25
2018-04-11,33970.35,33981.54,33750.74,33940.44
2018-04-12,33987.55,34177.44,33924.88,34101.13
2018-04-13,34167.53,34313.14,34103.53,34192.65
2018-04-16,33944.73,34341.46,33899.34,34305.43
2018-04-17,34381.8,34434.14,34229.83,34395.06
2018-04-18,34443.42,34591.81,34270.04,34331.68
2018-04-19,34403.67,34478.82,34358.91,34427.29
2018-04-20,34434.14,34487.33,34311.29,34415.58
2018-04-23,34493.69,34663.95,34259.27,34450.77
2018-04-24,34491.38,34706.71,34465.49,34616.64
2018-04-25,34593.17,34631.27,34400.56,34501.27
2018-04-26,34532.95,34747.97,34505.62,34713.6
2018-04-27,34747.04,35065.37,34744.73,34969.7
2018-04-30,35021.2,35213.3,35004,35160.36
2018-05-02,35328.91,35357.15,35072.42,35176.42
2018-05-03,35257.31,35257.31,35020.08,35103.14
2018-05-04,35144.96,35206.55,34847.61,34915.38
2018-05-07,34983.59,35259.81,34977.74,35208.14
2018-05-08,35349.85,35388.87,35136.01,35216.32
2018-05-09,35198.08,35404.83,35134.2,35319.35
2018-05-10,35353.96,35500.76,35203.85,35246.27
